TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	15/04/20
TIME	11:12:08
SPECTROMETER/DATA SYSTEM	
LOCALE	1045
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	REFLECTANCE
FIRSTX	  840,0000
LASTX	  190,0000
NPOINTS	     651
FIRSTY	    81,33459
MAXY	    82,76572
MINY	    16,95084
XYDATA
540,0000	79,3257
539,0000	79,0835
538,0000	79,3333
537,0000	79,188
536,0000	79,177
535,0000	79,2998
534,0000	79,2763
533,0000	79,1684
532,0000	79,1299
531,0000	79,1614
530,0000	79,2057
529,0000	79,0062
528,0000	79,0064
527,0000	78,9945
526,0000	78,9898
525,0000	78,8759
524,0000	78,741
523,0000	78,8956
522,0000	78,8501
521,0000	78,8579
520,0000	78,759
519,0000	78,8073
518,0000	78,4997
517,0000	78,652
516,0000	78,4266
515,0000	78,5935
514,0000	78,4533
513,0000	78,2601
512,0000	78,3967
511,0000	78,284
510,0000	78,1407
509,0000	78,2966
508,0000	78,4662
507,0000	78,1535
506,0000	78,127
505,0000	78,0112
504,0000	77,8725
503,0000	77,854
502,0000	77,884
501,0000	77,82
500,0000	77,759
499,0000	77,8448
498,0000	77,6558
497,0000	77,7453
496,0000	77,7281
495,0000	77,3588
494,0000	77,2915
493,0000	77,3611
492,0000	77,4141
491,0000	77,1916
490,0000	77,2044
489,0000	77,0115
488,0000	77,0549
487,0000	76,9941
486,0000	76,9932
485,0000	76,7958
484,0000	76,7808
483,0000	76,6152
482,0000	76,7426
481,0000	76,7458
480,0000	76,6161
479,0000	76,4515
478,0000	76,5167
477,0000	76,4641
476,0000	76,4544
475,0000	76,4513
474,0000	76,2045
473,0000	76,1896
472,0000	76,1203
471,0000	76,0112
470,0000	76,0489
469,0000	75,9411
468,0000	75,9112
467,0000	76,0709
466,0000	75,858
465,0000	75,7267
464,0000	75,7704
463,0000	75,5387
462,0000	75,5017
461,0000	75,548
460,0000	75,3371
459,0000	75,4293
458,0000	75,4615
457,0000	75,2653
456,0000	75,4202
455,0000	75,3516
454,0000	75,2632
453,0000	75,1119
452,0000	75,0441
451,0000	75,1254
450,0000	74,8865
449,0000	74,9019
448,0000	74,7589
447,0000	74,6349
446,0000	74,6057
445,0000	74,5103
444,0000	74,5126
443,0000	74,5734
442,0000	74,3941
441,0000	74,3861
440,0000	74,0993
439,0000	74,0823
438,0000	74,1643
437,0000	74,1555
436,0000	74,137
435,0000	73,999
434,0000	73,9418
433,0000	73,9529
432,0000	73,875
431,0000	73,657
430,0000	73,6034
429,0000	73,7195
428,0000	73,5326
427,0000	73,2178
426,0000	73,3285
425,0000	73,4819
424,0000	73,2786
423,0000	73,1523
422,0000	73,3033
421,0000	72,9554
420,0000	73,0486
419,0000	72,7857
418,0000	72,6334
417,0000	72,7571
416,0000	72,5668
415,0000	72,6718
414,0000	72,2335
413,0000	72,2523
412,0000	72,3587
411,0000	72,1156
410,0000	72,2185
409,0000	71,9111
408,0000	71,862
407,0000	72,0772
406,0000	71,6956
405,0000	71,7294
